trait,human_score_spearman_rho
embedding_mean_754,0.05817200266757098
embedding_mean_755,0.36010334539387084
embedding_mean_756,0.27663285404954086
embedding_mean_757,-0.4381057125548432
embedding_mean_758,0.02060611140481338
embedding_mean_759,0.027991342102071593
embedding_mean_760,0.15810308617188998
embedding_mean_761,-0.24033105693714268
embedding_mean_762,-0.19392888117113083
embedding_mean_763,-0.01728011278890797
embedding_mean_764,-0.2622739470043826
embedding_mean_765,0.4376220716205779
embedding_mean_766,0.07975556650335291
embedding_mean_767,0.42514905208418974
embedding_mean_768,0.013289599509672343
embedding_mean_769,-0.11884152850589598
embedding_mean_770,0.016235546204558075
embedding_mean_771,-0.2842549509169519
embedding_mean_772,0.2573157797373486
embedding_mean_773,0.1980125880234647
embedding_mean_774,0.06599042419201451
embedding_mean_775,-0.15307610755028145
embedding_mean_776,-0.14775069029295124
embedding_mean_777,-0.04328096768604543
embedding_mean_778,-0.003740231250094619
embedding_mean_779,-0.36825661489757205
embedding_mean_780,0.2920047451896996
embedding_mean_781,-0.08256749577686086
embedding_mean_782,0.27529193873912905
embedding_mean_783,0.2659019446647828
embedding_mean_784,-0.001716738182924205
embedding_mean_785,0.27741584971435307
embedding_mean_786,-0.25517380371339965
embedding_mean_787,0.29370356753110327
embedding_mean_788,-0.23313041139575466
embedding_mean_789,0.37412001048993254
embedding_mean_790,0.0832032857452351
embedding_mean_791,0.0230774651811933
embedding_mean_792,-0.5932788090010783
embedding_mean_793,0.2695785550589211
embedding_mean_794,-0.1235967741503547
embedding_mean_795,0.02605391988369857
embedding_mean_796,-0.033469986377001035
embedding_mean_797,-0.08652334764159492
embedding_mean_798,-0.2049366721608166
embedding_mean_799,-0.162091414307085
embedding_mean_800,-0.25679555295708656
embedding_mean_801,0.20973513853566667
embedding_mean_802,0.13610047549812407
embedding_mean_803,-0.17913257974287308
embedding_mean_804,-0.006595529557033747
embedding_mean_805,-0.03493753368661176
embedding_mean_806,0.2617708634065529
embedding_mean_807,0.3805872605189586
embedding_mean_808,-0.00515852992738159
embedding_mean_809,-0.2995360495097173
embedding_mean_810,-0.1749625386916281
embedding_mean_811,-0.06353254940602894
embedding_mean_812,0.208102610503339
embedding_mean_813,0.3076946928977936
embedding_mean_814,0.008624597229049838
embedding_mean_815,0.4885547098542671
embedding_mean_816,-0.1224354859785899
embedding_mean_817,0.5261445113074525
embedding_mean_818,0.1191366568466713
embedding_mean_819,-0.4546943011126329
embedding_mean_820,0.1440814336323568
embedding_mean_821,0.028606030202508233
embedding_mean_822,-0.10777558688063885
embedding_mean_823,0.185456223694091
embedding_mean_824,0.2139745296082754
embedding_mean_825,0.060139665411647364
embedding_mean_826,-0.03128720863625944
embedding_mean_827,0.41776571852040745
embedding_mean_828,-0.1627792657316195
embedding_mean_829,0.04439531532518534
embedding_mean_830,-0.025921434427847712
embedding_mean_831,-0.04800410911323154
embedding_mean_832,0.35358464633373277
embedding_mean_833,-0.004099840272198116
embedding_mean_834,-0.37508789424694927
embedding_mean_835,-0.13562316028972055
embedding_mean_836,-0.4644766302091245
embedding_mean_837,-0.05155953031659832
embedding_mean_838,-0.19153197865427396
embedding_mean_839,-0.13218159676819535
embedding_mean_840,0.061519228684374094
embedding_mean_841,0.2398414856896936
embedding_mean_842,0.48354544958727164
embedding_mean_843,-0.4001949587503709
embedding_mean_844,-0.18854886322317682
embedding_mean_845,0.05266278348839462
embedding_mean_846,0.1523234853478263
embedding_mean_847,-0.27592752907024765
embedding_mean_848,-0.2379987049583619
embedding_mean_849,0.17840639605855504
embedding_mean_850,0.06461417814458618
embedding_mean_851,-0.29563658652734287
embedding_mean_852,-0.35667734976928966
embedding_mean_853,0.05751291945078178
embedding_mean_854,0.4393585198999601
embedding_mean_855,-0.24635858376809985
embedding_mean_856,-0.19910501014747947
embedding_mean_857,0.3825185229842004
embedding_mean_858,-0.0811452534735542
embedding_mean_859,0.12374425588647814
embedding_mean_860,-0.31329202967872644
embedding_mean_861,0.04431996675922683
embedding_mean_862,-0.23270826278365134
embedding_mean_863,0.2668846676409495
embedding_mean_864,0.07335946492731871
embedding_mean_865,0.0892237798622164
embedding_mean_866,0.2321153393135829
embedding_mean_867,0.1953336927114664
embedding_mean_868,-0.2819615841236638
embedding_mean_869,0.14378210348808043
embedding_mean_870,-0.032303160172837006
embedding_mean_871,0.19304364338748492
embedding_mean_872,-0.04295037781438075
embedding_mean_873,-0.04447178260824258
embedding_mean_874,-0.15484199504807467
embedding_mean_875,0.2669155424679928
embedding_mean_876,0.06822080242746242
embedding_mean_877,-0.28313105959702456
embedding_mean_878,0.23052712920555649
embedding_mean_879,-0.03237184859492788
embedding_mean_880,-0.0635043012867372
embedding_mean_881,0.27417631672123244
embedding_mean_882,0.027868186576183354
embedding_mean_883,-0.32337462454730287
embedding_mean_884,0.3774299387824791
embedding_mean_885,0.06903968030834738
embedding_mean_886,0.49838295282884393
embedding_mean_887,0.1729007401129604
embedding_mean_888,0.352900142646862
embedding_mean_889,0.34167301149156903
embedding_mean_890,0.0033410850204315394
embedding_mean_891,0.004913893680355343
embedding_mean_892,-0.3359357738134348
embedding_mean_893,0.14317758718933876
embedding_mean_894,-0.30709267572876464
embedding_mean_895,0.4096371824053255
embedding_mean_896,-0.12324636055145118
embedding_mean_897,0.20543288579136523
embedding_mean_898,0.10667456934536909
embedding_mean_899,0.10778059990172767
embedding_mean_900,-0.09623804544841125
embedding_mean_901,-0.47125175262509855
embedding_mean_902,0.0825054491517485
embedding_mean_903,-0.11127359216650717
embedding_mean_904,-0.2620882912374833
embedding_mean_905,-0.05193416404332767
embedding_mean_906,0.3751279131158191
embedding_mean_907,-0.1510735214720416
embedding_mean_908,0.021848834574822222
embedding_mean_909,-0.2594232242889264
embedding_mean_910,0.329414691031451
embedding_mean_911,-0.19850897956892458
embedding_mean_912,0.24642448962888194
embedding_mean_913,0.42776574584941823
embedding_mean_914,-0.04211421221857043
embedding_mean_915,-0.03427864142080277
embedding_mean_916,-0.25080477228594006
embedding_mean_917,-0.04987081371394753
embedding_mean_918,-0.12842470439926867
embedding_mean_919,0.1496624129296745
embedding_mean_920,-0.11528449331995132
embedding_mean_921,-0.04564821994515831
embedding_mean_922,-0.3463976995414372
embedding_mean_923,0.3668919081891902
embedding_mean_924,0.48728174954041525
embedding_mean_925,-0.23436009574431402
embedding_mean_926,-0.3201917458086264
embedding_mean_927,0.10783390557650019
embedding_mean_928,0.3254107570487194
embedding_mean_929,0.18835462577772222
embedding_mean_930,0.4575481324587001
embedding_mean_931,0.1862515679761627
embedding_mean_932,-0.12962080407794205
embedding_mean_933,0.3493388883197198
embedding_mean_934,0.015004848774984472
embedding_mean_935,0.3009062126414214
embedding_mean_936,-0.10124786147710158
embedding_mean_937,0.356190993319323
embedding_mean_938,0.1438083462598922
embedding_mean_939,0.22687031238061253
embedding_mean_940,0.21744690457655572
embedding_mean_941,-0.09352386022112828
embedding_mean_942,-0.3307181926751724
embedding_mean_943,-0.2484209019333373
embedding_mean_944,0.45791794980843514
embedding_mean_945,-0.2834793975476352
embedding_mean_946,0.14570182395188955
embedding_mean_947,0.1360945526144531
embedding_mean_948,-0.2080090470340744
embedding_mean_949,-0.4570950004667407
embedding_mean_950,-0.48254400554420035
embedding_mean_951,-0.31888498833520645
embedding_mean_952,0.36554749082755356
embedding_mean_953,-0.24342865991099322
embedding_mean_954,-0.27186670315893374
embedding_mean_955,0.25580198027053225
embedding_mean_956,-0.15917729403526312
embedding_mean_957,0.197869897309613
embedding_mean_958,-0.3871233944911095
embedding_mean_959,0.32033677171374386
embedding_mean_960,0.0802706397263824
embedding_mean_961,-0.1187131471460684
embedding_mean_962,0.4153604962076714
embedding_mean_963,-0.11495590049402131
embedding_mean_964,0.03601100470939323
embedding_mean_965,0.07507401645243555
embedding_mean_966,0.23385528090777433
embedding_mean_967,-0.33121357387473604
embedding_mean_968,0.4718976594708567
embedding_mean_969,0.26162934851874675
embedding_mean_970,0.036202409377397236
embedding_mean_971,-0.3399339564180826
embedding_mean_972,-0.10113763157283268
embedding_mean_973,0.382056418696646
embedding_mean_974,-0.23300708698526312
embedding_mean_975,-0.1449979089247564
embedding_mean_976,0.3727479397770935
embedding_mean_977,0.22892338248449698
embedding_mean_978,0.057836096307110924
embedding_mean_979,-0.25983820146551145
embedding_mean_980,-0.22988213523715254
embedding_mean_981,-0.08115648902395133
embedding_mean_982,0.016335477971644724
embedding_mean_983,0.2344896214872152
embedding_mean_984,-0.5102340694278291
embedding_mean_985,0.25533133562776367
embedding_mean_986,-0.3310535674759675
embedding_mean_987,0.1955846958854802
embedding_mean_988,0.32507062554489624
embedding_mean_989,0.4376916876419792
embedding_mean_990,-0.2063122599668462
embedding_mean_991,0.2675383395172539
embedding_mean_992,0.3249182620651822
embedding_mean_993,0.30438953536974356
embedding_mean_994,0.15450285785238727
embedding_mean_995,0.05214924774491599
embedding_mean_996,-0.05248928583086121
embedding_mean_997,0.20940174413531581
embedding_mean_998,0.048879866205471106
embedding_mean_999,0.1055859851659456
embedding_mean_1000,0.17968103012004843
embedding_mean_1001,0.22715081141809293
embedding_mean_1002,0.30027378052808323
embedding_mean_1003,-0.28424163388428775
embedding_mean_1004,0.1332506141047738
embedding_mean_1005,-0.11971149382776718
embedding_mean_1006,0.120004433945131
embedding_mean_1007,0.09342416417423315
embedding_mean_1008,0.0958320642515462
embedding_mean_1009,-0.3709046205721793
embedding_mean_1010,0.34962997854417055
embedding_mean_1011,0.031278455227709806
embedding_mean_1012,0.28440282433807784
embedding_mean_1013,-0.19712666405751775
embedding_mean_1014,-0.3559631862378607
embedding_mean_1015,0.0696983570900115
embedding_mean_1016,-0.12419142164713624
embedding_mean_1017,0.4019971742111182
embedding_mean_1018,0.3457503974398695
embedding_mean_1019,0.09857142374988659
embedding_mean_1020,-0.14328010401081673
embedding_mean_1021,-0.0730511420706523
embedding_mean_1022,-0.37305144521705264
embedding_mean_1023,0.07520226374177225
embedding_std_0,0.4772829685637683
embedding_std_1,0.28534105281216754
embedding_std_2,0.24469618005979207
embedding_std_3,-0.11079316394480923
embedding_std_4,-0.22312249723023228
embedding_std_5,-0.14519776355625547
embedding_std_6,0.25141822250893076
embedding_std_7,-0.05205610391977538
embedding_std_8,-0.1982726828890551
embedding_std_9,0.2270859053940711
embedding_std_10,0.18420969663390654
embedding_std_11,-0.00521913209645921
embedding_std_12,0.09212668276897654
embedding_std_13,0.2746488834351696
embedding_std_14,0.05784071023135495
embedding_std_15,0.43636010647794077
embedding_std_16,-0.13977667071208302
embedding_std_17,-0.1173920623460011
embedding_std_18,0.14635476149260385
embedding_std_19,-0.17075704535344158
embedding_std_20,0.3953098253566495
embedding_std_21,-0.08426898846415384
embedding_std_22,0.16947443771296614
embedding_std_23,-0.21775372969616727
embedding_std_24,0.40457800247392395
embedding_std_25,0.3101755282635801
embedding_std_26,0.25243838065575974
embedding_std_27,0.4468799908251844
embedding_std_28,0.4459922245997181
embedding_std_29,0.21937196072378268
embedding_std_30,0.07411224252957921
embedding_std_31,0.1304092272712215
embedding_std_32,0.21844002639620394
embedding_std_33,-0.3622109732857815
embedding_std_34,0.23555346564991658
embedding_std_35,0.20662188172295864
embedding_std_36,0.09401861444633675
embedding_std_37,0.45520447942388415
embedding_std_38,-0.1366016471512352
embedding_std_39,0.1286081640856369
embedding_std_40,0.004158460346554357
embedding_std_41,0.29660090135432726
embedding_std_42,0.1371643695948811
embedding_std_43,-0.052546518111293995
embedding_std_44,0.08065119151766915
embedding_std_45,0.12215056872632535
embedding_std_46,-0.027952538064607627
embedding_std_47,0.2668238886058372
embedding_std_48,0.06799343766244115
embedding_std_49,0.1370073951874338
embedding_std_50,0.17490176121913978
embedding_std_51,0.18630584352302965
embedding_std_52,0.11633573303623085
embedding_std_53,0.30125932991804805
embedding_std_54,-0.1279706107535296
embedding_std_55,0.036043170300041276
embedding_std_56,-0.22964296224279926
embedding_std_57,0.22310354250556952
embedding_std_58,0.30143782519511264
embedding_std_59,0.23396681816029377
embedding_std_60,0.22125018348507625
embedding_std_61,0.11830816246035329
embedding_std_62,0.2848360050438919
embedding_std_63,-0.07128204722972763
embedding_std_64,0.23827161919881953
embedding_std_65,0.3035692884731605
embedding_std_66,0.007293162486843293
embedding_std_67,0.10210881996503796
embedding_std_68,0.028378458008792275
embedding_std_69,-0.105823303616431
embedding_std_70,0.39510945395734837
embedding_std_71,0.013971435416061042
embedding_std_72,-0.044556281709429164
embedding_std_73,0.18845448695580785
embedding_std_74,0.20671740139909073
embedding_std_75,0.1155949825464332
embedding_std_76,0.3674746051200862
embedding_std_77,0.26244738822918073
embedding_std_78,-0.194281838793088
embedding_std_79,0.06109437506286327
embedding_std_80,0.042024063371387615
embedding_std_81,0.2120069332266711
embedding_std_82,0.5013651834178112
embedding_std_83,0.22690851224241415
embedding_std_84,0.07441038079074834
embedding_std_85,0.2497092746875097
embedding_std_86,0.4252420978318777
embedding_std_87,0.20600312503881096
embedding_std_88,-0.12625491600720445
embedding_std_89,0.45509963883837434
embedding_std_90,0.1565549377307792
embedding_std_91,0.06552280356292495
embedding_std_92,0.1447491852698693
embedding_std_93,0.2596087637450766
embedding_std_94,0.10414374523591266
embedding_std_95,-0.15307236129770205
embedding_std_96,0.44867108507881853
embedding_std_97,0.28320592431795766
embedding_std_98,0.3520280767834421
embedding_std_99,0.166773207021991
embedding_std_100,0.13385215450649057
embedding_std_101,0.3160688904354078
embedding_std_102,0.1454613937106269
embedding_std_103,-0.012625489109911913
embedding_std_104,-0.22389195850464627
embedding_std_105,0.3773664416262496
embedding_std_106,0.18612131072044155
embedding_std_107,-0.12270270427627555
embedding_std_108,0.004697396272315447
embedding_std_109,0.277567520090625
embedding_std_110,-0.13852025112238878
embedding_std_111,0.2718411071252798
embedding_std_112,0.3550739979698442
embedding_std_113,0.23094939957609117
embedding_std_114,-0.09254911656152522
embedding_std_115,0.20588188743598443
embedding_std_116,0.11162038762113234
embedding_std_117,-0.1045782124189971
embedding_std_118,0.07197347344980247
embedding_std_119,0.14072641718924453
embedding_std_120,0.36824185804891585
embedding_std_121,-0.3389570021548806
embedding_std_122,0.05929287900466742
embedding_std_123,0.1489528821855972
embedding_std_124,0.2734055367025743
embedding_std_125,0.1498054416686733
embedding_std_126,0.041881829754940224
embedding_std_127,0.06516780211753016
embedding_std_128,0.471609276618575
embedding_std_129,0.1323653519792947
embedding_std_130,0.040292658613399125
embedding_std_131,0.2545564542473074
embedding_std_132,0.5894457096937775
embedding_std_133,-0.2362897187407412
embedding_std_134,-0.10266314441035257
embedding_std_135,0.031956617553534024
embedding_std_136,0.16283932329480041
embedding_std_137,0.026807866211438443
embedding_std_138,-0.21766870746828626
embedding_std_139,0.3185807102607712
embedding_std_140,0.2183351661453027
embedding_std_141,-0.20549166510800948
embedding_std_142,0.058572729851362616
embedding_std_143,-0.2654424548212557
embedding_std_144,-0.015073367124587301
embedding_std_145,-0.004519284455762585
embedding_std_146,0.144460305045807
embedding_std_147,0.17058906254873768
embedding_std_148,0.2433714416027615
embedding_std_149,0.28396512369557836
embedding_std_150,0.19223097655118054
embedding_std_151,0.3962263774816588
embedding_std_152,-0.012983880865226715
embedding_std_153,0.15574432764164967
embedding_std_154,0.1772155663077888
embedding_std_155,0.23399849639328926
embedding_std_156,0.4468539565599936
embedding_std_157,0.3046351370806748
embedding_std_158,-0.08062675245105981
embedding_std_159,-0.19349411487518708
embedding_std_160,0.13902318790395624
embedding_std_161,0.35306919553144256
embedding_std_162,-0.11833796467149464
embedding_std_163,0.06170601436029482
embedding_std_164,0.17267115319006365
embedding_std_165,0.23941651416947987
embedding_std_166,0.4063230782252789
embedding_std_167,0.10374872037514549
embedding_std_168,-0.16175731868243554
embedding_std_169,0.41321344648122516
embedding_std_170,0.38895419763725553
embedding_std_171,0.02810671655417038
embedding_std_172,-0.41258262245567046
embedding_std_173,0.10176703950666298
embedding_std_174,0.315565087642594
embedding_std_175,-0.04022076254727058
embedding_std_176,0.15704353762276096
embedding_std_177,-0.03236251741239949
embedding_std_178,-0.12251605364414546
embedding_std_179,-0.018139307650991955
embedding_std_180,-0.1066161928117947
embedding_std_181,-0.16227121179585213
embedding_std_182,0.03665154654442665
embedding_std_183,0.36487312637187197
embedding_std_184,0.3606510287733628
embedding_std_185,0.33307719596677016
embedding_std_186,0.22823602916276509
embedding_std_187,0.0784731993913106
embedding_std_188,-0.13895415233417893
embedding_std_189,-0.16383579093260747
embedding_std_190,-0.1112153589422462
embedding_std_191,0.28524524683763297
embedding_std_192,0.18997733927426091
embedding_std_193,0.11085004102644731
embedding_std_194,-0.05352682620965509
embedding_std_195,0.16228278059283602
embedding_std_196,0.3399556102161136
embedding_std_197,0.11525328824109642
embedding_std_198,0.06674772186675816
embedding_std_199,-0.07959389270528026
embedding_std_200,0.11200535312030169
embedding_std_201,0.1537569667521426
embedding_std_202,0.28494684118660185
embedding_std_203,0.08200897895192785
embedding_std_204,0.319074839572498
embedding_std_205,0.1645713265920691
embedding_std_206,0.19546144226029363
embedding_std_207,0.12352808479405097
embedding_std_208,0.123465833420826
embedding_std_209,0.09377879731272201
embedding_std_210,-0.09732071379546908
embedding_std_211,-0.06442416818154696
embedding_std_212,0.3135855262155366
embedding_std_213,-0.24073362478904753
embedding_std_214,-0.23231375474963994
embedding_std_215,0.11126422974655827
embedding_std_216,0.08392902289740305
embedding_std_217,-0.05768742387291652
embedding_std_218,-0.39797156717261833
embedding_std_219,0.025319015151479867
embedding_std_220,0.014857403951825627
embedding_std_221,0.022508520508472147
embedding_std_222,0.26597651948056883
embedding_std_223,-0.008343118932830419
embedding_std_224,0.32547723668550477
embedding_std_225,0.2237775172660629
embedding_std_226,0.11363807929626675
embedding_std_227,0.10820083650780787
embedding_std_228,0.18559189873354048
embedding_std_229,0.08134063608164098
embedding_std_230,-0.10055450300880021
embedding_std_231,0.11432798525324608
embedding_std_232,0.37977629423619447
embedding_std_233,0.37481990501675666
embedding_std_234,0.32340821613752263
embedding_std_235,0.365871680297829
embedding_std_236,0.19286240196560211
embedding_std_237,0.15401299092532575
embedding_std_238,0.13350708378985957
embedding_std_239,0.07895712457418345
embedding_std_240,0.4421627741767543
embedding_std_241,0.3677246638838337
embedding_std_242,-0.30361962118007013
embedding_std_243,0.3049410661655378
embedding_std_244,0.32736969282117545
embedding_std_245,0.1352177115667435
embedding_std_246,-0.24288672754002777
embedding_std_247,0.21808889603379386
embedding_std_248,-0.036248620050345765
embedding_std_249,0.06496720511488281
embedding_std_250,-0.05658273610036597
embedding_std_251,0.17505089766911358
embedding_std_252,0.24391326170397407
embedding_std_253,0.25540091707615586
embedding_std_254,0.3472773350847342
embedding_std_255,0.3688502636410897
embedding_std_256,0.04535636187224752
embedding_std_257,-0.22271444028180332
embedding_std_258,0.12879587799184417
embedding_std_259,0.303120038427826
embedding_std_260,0.10305919444127054
embedding_std_261,-0.11816267738655471
embedding_std_262,0.06497792109120752
embedding_std_263,0.17198031046937687
embedding_std_264,-0.25418038239031876
embedding_std_265,-0.21970803579085316
embedding_std_266,0.04382572979175396
embedding_std_267,0.35400841286501805
embedding_std_268,0.34536943673939635
embedding_std_269,0.4263943488242068
embedding_std_270,0.4482146215350117
embedding_std_271,-0.1960128005170824
embedding_std_272,-0.10214561849100862
embedding_std_273,-0.09238650041575776
embedding_std_274,-0.03828259000551175
embedding_std_275,-0.00418061447971919
embedding_std_276,0.04674726488016448
embedding_std_277,-0.23654471648895145
embedding_std_278,0.16664474810924174
embedding_std_279,-0.0723387476681315
embedding_std_280,0.22461217624819882
embedding_std_281,0.07103735082631489
embedding_std_282,-0.22955195097478914
embedding_std_283,0.08112930593772928
embedding_std_284,0.34530430958033187
embedding_std_285,-0.09992318766221195
embedding_std_286,0.027316845857728565
embedding_std_287,-0.376712847429582
embedding_std_288,0.10138307067075153
embedding_std_289,0.1735754190057185
embedding_std_290,0.09063872334289348
embedding_std_291,0.3447848316812935
embedding_std_292,0.014577930275564087
embedding_std_293,0.08209063697407705
embedding_std_294,0.05322085481529263
embedding_std_295,-0.34171339823409697
embedding_std_296,0.1789822080589469
embedding_std_297,-0.1831963401099262
embedding_std_298,-0.04052849270045647
embedding_std_299,0.08348591872502029
embedding_std_300,-0.07792906072579704
embedding_std_301,0.051766170898535815
embedding_std_302,0.07831595485749347
embedding_std_303,0.19552032862402283
embedding_std_304,0.19657039801301632
embedding_std_305,0.008413814051163279
embedding_std_306,0.16859615935840144
embedding_std_307,-0.1621036853589416
embedding_std_308,0.2419682075138955
embedding_std_309,-0.13759143337505172
embedding_std_310,-0.3067811320355041
embedding_std_311,0.2825855139229467
embedding_std_312,-0.033537800202314415
embedding_std_313,-0.06129042429034547
embedding_std_314,-0.024773532609684984
embedding_std_315,0.2589289392304123
embedding_std_316,0.21701010800135945
embedding_std_317,0.11448112230711768
embedding_std_318,-0.46235162028306737
embedding_std_319,0.2769997206256248
embedding_std_320,0.0633887540726854
embedding_std_321,0.4366399147725826
embedding_std_322,0.22572930714840553
embedding_std_323,-0.20488680650044802
embedding_std_324,0.037558917184040995
embedding_std_325,0.2207614431000423
embedding_std_326,0.47916444135226455
embedding_std_327,-0.3018121256295587
embedding_std_328,0.3862665567353518
embedding_std_329,0.19985497337608912
embedding_std_330,-0.14858667981049448
embedding_std_331,0.2545822279176551
embedding_std_332,0.24696066698783795
embedding_std_333,0.003730354093209278
embedding_std_334,0.08848037315810212
embedding_std_335,0.283029796989734
embedding_std_336,0.28033632988404505
embedding_std_337,0.199575881491532
embedding_std_338,0.07998155126056583
embedding_std_339,0.1678778666143252
embedding_std_340,0.303696002229707
embedding_std_341,0.017387202498140283
embedding_std_342,0.42254361034292126
embedding_std_343,0.07665290057213757
embedding_std_344,0.2944999660114791
embedding_std_345,0.29851391569297225
embedding_std_346,0.4638862148330735
embedding_std_347,-0.34994284808019205
embedding_std_348,0.291050950721773
embedding_std_349,0.12269704759340595
embedding_std_350,-0.29804717804411385
embedding_std_351,0.06951036394977697
embedding_std_352,0.22819918819767918
embedding_std_353,0.2545302006565073
embedding_std_354,0.22528718598813705
embedding_std_355,0.20293623068927655
embedding_std_356,0.2238807333173778
embedding_std_357,0.18423024564011117
embedding_std_358,0.2877297124696851
embedding_std_359,0.048129340024807364
embedding_std_360,0.26154940392729875
embedding_std_361,-0.3182619873283578
embedding_std_362,0.04904625637460446
embedding_std_363,-0.22210589741161968
embedding_std_364,-0.3123051777075843
embedding_std_365,0.3709875489747246
embedding_std_366,-0.40144953937245137
embedding_std_367,0.07541676169975146
embedding_std_368,0.2278995411498552
embedding_std_369,0.15262581250066462
embedding_std_370,-0.21270275788275908
embedding_std_371,0.1642311093081212
embedding_std_372,0.12306057482135219
embedding_std_373,0.3471371401670531
embedding_std_374,0.11036959941823596
embedding_std_375,0.2683094414308834
embedding_std_376,-0.4010019978513905
embedding_std_377,0.4224533435150929
embedding_std_378,0.08605701280550757
embedding_std_379,0.0036116059038236413
embedding_std_380,0.1301402215431935
embedding_std_381,0.0611496386367869
embedding_std_382,-0.16984696057451823
embedding_std_383,0.5384358131278542
embedding_std_384,-0.26882539042896453
embedding_std_385,0.35668899065498183
embedding_std_386,0.08359503317058181
embedding_std_387,0.23234936530256564
embedding_std_388,-0.19124928717298095
embedding_std_389,-0.1440580737861141
embedding_std_390,-0.12053582054876605
embedding_std_391,0.23519756922346804
embedding_std_392,0.25863395488507235
embedding_std_393,0.1941265303431702
embedding_std_394,0.36663974121374543
embedding_std_395,0.22420701569800663
embedding_std_396,0.19832683837080137
embedding_std_397,0.2220828850342219
embedding_std_398,0.37465562945851005
embedding_std_399,-0.15919378187170333
embedding_std_400,0.17408895096952218
embedding_std_401,-0.16210697179347203
embedding_std_402,0.39674325849318215
embedding_std_403,0.04726391163189386
embedding_std_404,0.2145344598572629
embedding_std_405,0.07395135934750612
embedding_std_406,0.188939201845394
embedding_std_407,0.005783381014296469
embedding_std_408,-0.07324963033562962
embedding_std_409,0.08564633028964552
embedding_std_410,0.20655812743070326
embedding_std_411,0.016113726726634567
embedding_std_412,0.2733184400700398
embedding_std_413,0.029411928496521522
embedding_std_414,0.49384180328320715
embedding_std_415,-0.12194018393955887
embedding_std_416,0.03289408752100988
embedding_std_417,0.2642616923106615
embedding_std_418,0.35938548210685517
embedding_std_419,0.2549137189764425
embedding_std_420,-0.09542645561683279
embedding_std_421,-0.32859413906781276
embedding_std_422,0.17142672806926476
embedding_std_423,-0.0779086343349277
embedding_std_424,0.43903214741560675
embedding_std_425,0.14141763271913133
embedding_std_426,0.16136775271569148
embedding_std_427,0.08534709282814393
embedding_std_428,0.04216266764008244
embedding_std_429,-3.9586375863331853e-4
embedding_std_430,0.18822616592989747
embedding_std_431,-0.01725594887718765
embedding_std_432,-0.14166647156745935
embedding_std_433,-0.022474297452586577
embedding_std_434,0.3130319693847295
embedding_std_435,-0.05136832373220915
embedding_std_436,0.2774018837612625
embedding_std_437,0.2239896093800113
embedding_std_438,0.06560324259636542
embedding_std_439,0.31316138136197186
embedding_std_440,-0.08722485392367009
embedding_std_441,0.10819881486461981
embedding_std_442,-0.03491389214451199
embedding_std_443,-0.2668114608061981
embedding_std_444,-0.11592162743389699
embedding_std_445,0.2944616474995206
embedding_std_446,0.14979139263024233
embedding_std_447,-0.011955212737622954
embedding_std_448,0.4385589712281315
embedding_std_449,0.006759719179528161
embedding_std_450,0.10679984041523026
embedding_std_451,0.3475611202509522
embedding_std_452,0.45250089649431846
embedding_std_453,0.12780978428737264
embedding_std_454,0.05755593115288209
embedding_std_455,-0.09988399480480817
embedding_std_456,-0.12326165800665229
embedding_std_457,-0.038624267324034234
embedding_std_458,-0.17693236012795388
embedding_std_459,-0.24042229082858124
embedding_std_460,0.017011528598033343
embedding_std_461,0.385209993034087
embedding_std_462,0.41810966675851485
embedding_std_463,0.32973282004423277
embedding_std_464,0.1186017388215954
embedding_std_465,-0.14825933869016836
embedding_std_466,0.25651207148752403
embedding_std_467,0.11399209796476231
embedding_std_468,-0.09112635052068407
embedding_std_469,0.22845873234844585
embedding_std_470,0.27725032450554254
embedding_std_471,-0.03695185241311154
embedding_std_472,0.19988165912093075
embedding_std_473,0.19426857963507627
embedding_std_474,0.0026794036835815042
embedding_std_475,-0.03924735542833558
embedding_std_476,0.029300223337348743
embedding_std_477,0.19477531399182968
embedding_std_478,0.37179042957266184
embedding_std_479,-0.3912105078752494
embedding_std_480,0.2664460488434446
embedding_std_481,0.1835817886478767
embedding_std_482,0.18192209047121308
embedding_std_483,-0.19711556277735984
embedding_std_484,-0.15225660731783194
embedding_std_485,-0.08563201498889575
embedding_std_486,0.3452487441744089
embedding_std_487,0.0751330015914546
embedding_std_488,0.41128782497602645
embedding_std_489,0.27967838528716876
embedding_std_490,-0.10786346621593935
embedding_std_491,-0.24693460915232832
embedding_std_492,0.11582861441116392
embedding_std_493,-0.2642393792481151
embedding_std_494,0.30083013735035125
embedding_std_495,-0.17348943787376794
embedding_std_496,0.27986394551834654
embedding_std_497,0.19539630448448264
embedding_std_498,0.09376725656587209
embedding_std_499,-0.04106278699903105
embedding_std_500,0.4521750617143507
embedding_std_501,-0.18462879219354777
embedding_std_502,0.2998063904056596
embedding_std_503,-0.23779821401996834
embedding_std_504,-0.07734707022206777
embedding_std_505,-0.23954109736311732
embedding_std_506,0.23205963891978185
embedding_std_507,-0.003028786953084829
embedding_std_508,0.2656392187020089
embedding_std_509,0.271104530406937
embedding_std_510,0.07084353248461932
embedding_std_511,-0.21393353412250737
embedding_std_512,0.3082899866868845
embedding_std_513,0.3769714906544213
embedding_std_514,-0.2801502863754296
embedding_std_515,-0.3626247442464428
embedding_std_516,0.11849609358148613
embedding_std_517,0.44516541368895635
embedding_std_518,0.3827613787673168
embedding_std_519,0.18265229934103588
